,Date,negative_vader,neutral_vader,positive_vader,negative,neutral,positive,title_vader_sentiment,headline_vader_sentiment,finbert_numeric,average_title_vader_10periods,average_headline_vader_10periods,average_finbert_10periods
48,2013-06-09,4,1,0,1,4,0,-0.16093333333333334,-0.5436166666666666,-0.16666666666666666,0.021934777777777775,0.02694652777777782,0.019722222222222228
49,2013-06-16,1,1,3,0,3,2,0.20984999999999998,0.256675,0.375,0.015205194444444441,-0.017470555555555524,0.023888888888888897
50,2013-06-23,3,1,6,2,8,0,0.022424999999999987,0.17905416666666665,-0.25,0.02924991666666666,0.005897083333333367,-0.023333333333333327
51,2013-06-30,2,1,5,1,6,1,0.016900000000000026,0.19013333333333332,0.0,0.03511241666666666,0.008210250000000033,-0.023333333333333327
52,2013-07-07,3,3,2,0,8,0,0.104,-0.047325000000000006,0.0,0.013207416666666662,-0.0006347499999999701,-0.03166666666666666
53,2013-07-14,1,1,3,0,3,2,0.2684375,0.3122125,0.5,0.05425916666666666,-0.004637499999999972,0.008333333333333337
54,2013-07-21,0,3,4,1,5,1,0.05719,0.25007,0.0,0.07322566666666666,0.07011200000000004,0.03333333333333334
55,2013-07-28,1,1,5,1,6,0,-0.030926666666666647,0.19610000000000002,-0.06666666666666667,0.05103549999999999,0.07121325000000003,0.026666666666666672
56,2013-08-04,3,2,4,3,3,3,-0.09175000000000001,0.10492916666666667,-0.041666666666666685,0.03567425,0.06865741666666669,0.035
57,2013-08-11,0,0,3,0,2,1,0.1396666666666667,0.49363333333333337,0.3333333333333333,0.05348591666666667,0.13918658333333336,0.06833333333333333
58,2013-08-18,5,0,3,0,5,3,-0.138075,0.055793749999999975,0.5625,0.055771749999999995,0.19912762500000003,0.14125000000000001
59,2013-08-25,2,1,2,0,5,0,-0.019177777777777783,0.25304444444444446,0.0,0.03286897222222222,0.19876456944444448,0.10375000000000001
60,2013-09-01,4,0,1,0,4,1,0.1078375,-0.2319,0.125,0.04141022222222222,0.1576691527777778,0.14125000000000001
61,2013-09-08,5,0,3,2,5,1,0.05765,-0.17226666666666665,-0.08333333333333333,0.04548522222222222,0.1214291527777778,0.13291666666666666
62,2013-09-15,1,0,6,0,6,1,0.06744583333333333,0.496025,0.125,0.04182980555555556,0.1757641527777778,0.14541666666666667
63,2013-09-22,3,1,2,2,3,1,0.11219166666666666,-0.26908333333333334,-0.4166666666666667,0.026205222222222223,0.11763456944444446,0.05375
64,2013-09-29,2,1,4,0,7,0,0.11806249999999999,0.17535,0.0,0.03229247222222222,0.11016256944444447,0.05375
65,2013-10-06,2,0,4,1,4,1,0.22545555555555555,0.2691444444444444,0.05555555555555556,0.057930694444444444,0.11746701388888892,0.06597222222222222
66,2013-10-13,3,0,3,0,6,0,0.1775,0.28528,0.0,0.08485569444444443,0.13550209722222223,0.07013888888888889
67,2013-10-20,1,3,3,0,6,1,0.08875,0.10888333333333333,0.16666666666666666,0.07976402777777777,0.09702709722222223,0.05347222222222222
68,2013-10-27,5,0,2,0,7,0,0.27198750000000005,-0.07071250000000001,0.0,0.12077027777777778,0.08437647222222225,-0.002777777777777779
69,2013-11-03,2,1,3,0,5,1,0.144675,0.08813750000000001,0.125,0.13715555555555556,0.0678857777777778,0.00972222222222222
70,2013-11-10,3,0,7,0,10,0,0.13313333333333333,0.2881533333333334,0.0,0.1396851388888889,0.11989111111111113,-0.002777777777777779
71,2013-11-17,2,0,5,1,5,1,0.15986666666666668,0.1746333333333333,0.05555555555555556,0.14990680555555555,0.1545811111111111,0.01111111111111111
72,2013-11-24,3,2,4,2,6,1,0.012183333333333336,0.07028333333333334,-0.125,0.14438055555555557,0.11200694444444445,-0.01388888888888889
73,2013-12-01,4,2,3,0,7,2,-0.18477500000000002,-0.11493958333333334,0.16666666666666666,0.11468388888888889,0.12742131944444446,0.04444444444444444
74,2013-12-08,5,0,4,1,7,1,0.04910999999999999,0.08693,0.0,0.10778863888888887,0.11857931944444447,0.04444444444444444
75,2013-12-15,2,2,0,0,4,0,-0.22941666666666669,-0.17206666666666667,0.0,0.062301416666666665,0.07445820833333336,0.03888888888888888
76,2013-12-22,2,2,5,0,9,0,-0.06754583333333333,0.10160833333333334,0.0,0.037796833333333335,0.05609104166666669,0.03888888888888888
77,2014-01-05,1,0,0,0,1,0,-0.6705,-0.296,0.0,-0.038128166666666664,0.015602708333333359,0.022222222222222223
78,2014-01-12,0,0,1,0,1,0,0.25,0.7964,0.0,-0.04032691666666667,0.10231395833333337,0.022222222222222223
79,2014-01-19,4,0,4,0,7,1,-0.0839,0.10547,0.2,-0.06318441666666666,0.10404720833333336,0.029722222222222226
80,2014-01-26,3,1,3,0,6,1,-0.15362499999999998,-0.0952,0.125,-0.09186025,0.06571187500000003,0.04222222222222223
81,2014-02-02,3,2,5,1,9,0,0.02571,0.015120000000000003,-0.1,-0.10527591666666666,0.0497605416666667,0.026666666666666665
82,2014-02-09,4,0,4,1,6,1,0.09245,0.00928333333333331,0.04166666666666667,-0.09724925,0.0436605416666667,0.04333333333333334
83,2014-02-16,2,0,4,1,4,1,-0.12015000000000002,0.03541666666666667,0.0,-0.09078675,0.058696166666666695,0.026666666666666672
84,2014-02-23,1,1,3,0,4,1,-0.066325,0.25096250000000003,0.25,-0.10233025,0.07509941666666671,0.05166666666666667
85,2014-03-02,3,0,2,1,1,3,0.1529111111111111,-0.06568888888888891,0.6666666666666666,-0.06409747222222222,0.08573719444444447,0.11833333333333333
86,2014-03-09,2,0,4,3,3,0,-0.0973375,-0.025150000000000006,-0.5,-0.06707663888888889,0.07306136111111114,0.06833333333333333
87,2014-03-16,3,1,3,1,4,2,-0.008579999999999999,0.14337,0.0,-0.0008846388888888885,0.11699836111111114,0.06833333333333333
88,2014-03-23,1,0,3,1,2,1,0.007166666666666673,-0.20228333333333334,-0.33333333333333337,-0.025167972222222224,0.017130027777777813,0.034999999999999996
89,2014-03-30,2,1,9,1,9,2,0.13426666666666667,0.3653333333333333,0.10416666666666667,-0.003351305555555553,0.04311636111111115,0.025416666666666664
90,2014-04-06,0,1,4,1,4,0,0.0,0.4204875,-0.125,0.012011194444444446,0.09468511111111114,0.0004166666666666652
91,2014-04-13,4,0,3,1,6,0,-0.1701416666666667,0.01488749999999997,-0.25,-0.007573972222222223,0.09466186111111115,-0.014583333333333334
92,2014-04-20,2,1,5,2,6,0,-0.07321666666666667,0.2662541666666667,-0.20833333333333331,-0.02414063888888889,0.12035894444444448,-0.03958333333333333
93,2014-04-27,2,0,3,1,4,0,0.106075,0.1784,-0.125,-0.0015181388888888883,0.13465727777777783,-0.05208333333333333
94,2014-05-04,2,1,7,1,7,2,0.012540000000000018,0.19387,0.1,0.006368361111111114,0.12894802777777783,-0.06708333333333333
95,2014-05-11,4,1,4,2,5,2,-0.033999999999999996,-0.08955,0.04166666666666667,-0.012322749999999997,0.12656191666666672,-0.12958333333333333
96,2014-05-18,2,1,6,1,6,2,0.23289791666666668,0.16835416666666667,-0.10416666666666669,0.02070079166666667,0.14591233333333337,-0.09
97,2014-05-25,2,0,7,0,8,1,-0.017666666666666664,0.24473333333333336,0.0625,0.019792125000000004,0.15604866666666672,-0.08374999999999999
98,2014-06-01,2,1,6,2,7,0,0.14667,0.23798000000000002,-0.3,0.033742458333333336,0.20007500000000006,-0.08041666666666666
99,2014-06-08,1,0,5,0,6,0,0.12046666666666667,0.5235444444444445,0.0,0.03236245833333333,0.2158961111111112,-0.09083333333333332
100,2014-06-15,2,0,4,1,4,1,-0.09526249999999999,0.2564875,0.0,0.022836208333333337,0.19949611111111115,-0.07833333333333332
101,2014-06-22,1,4,1,0,5,1,0.0595875,-0.030837499999999997,0.125,0.045809125000000006,0.19492361111111117,-0.04083333333333332
102,2014-06-29,3,2,3,2,6,0,-0.08799999999999998,-0.1078875,-0.3333333333333333,0.04433079166666668,0.1575094444444445,-0.05333333333333332
103,2014-07-06,0,2,6,0,7,1,0.10772500000000003,0.32713333333333333,0.25,0.04449579166666668,0.17238277777777783,-0.015833333333333328
104,2014-07-13,3,0,4,0,6,1,0.0404625,0.1563875,0.125,0.047288041666666676,0.16863452777777782,-0.01333333333333333
105,2014-07-20,3,1,4,1,6,1,0.06879999999999999,0.1205583333333333,-0.16666666666666669,0.05756804166666667,0.18964536111111116,-0.034166666666666665
106,2014-07-27,5,1,2,1,7,0,-0.08325833333333334,-0.04992500000000001,-0.125,0.025952416666666672,0.16781744444444452,-0.03624999999999999
107,2014-08-03,4,0,4,1,7,0,-0.1212125,-0.20813333333333336,-0.25,0.015597833333333339,0.12253077777777781,-0.06749999999999999
108,2014-08-10,3,0,5,1,7,0,-0.29447083333333335,-0.1023125,-0.08333333333333333,-0.02851625,0.08850152777777784,-0.04583333333333332
109,2014-08-17,1,0,8,1,6,2,0.0412875,0.45916250000000003,0.3125,-0.03643416666666667,0.08206333333333338,-0.014583333333333327
110,2014-08-24,0,0,8,1,4,3,0.0764125,0.27021666666666666,0.4166666666666667,-0.019266666666666668,0.08343625000000005,0.02708333333333334
111,2014-08-31,1,0,5,0,5,1,-0.006490000000000007,0.34144,0.2,-0.025874416666666667,0.12066400000000004,0.03458333333333334
112,2014-09-07,2,0,3,1,3,1,-0.011616666666666664,-0.011833333333333326,0.0,-0.018236083333333337,0.13026941666666672,0.06791666666666667
113,2014-09-14,3,0,3,1,5,0,-0.0908375,0.10112499999999999,-0.25,-0.03809233333333334,0.10766858333333337,0.017916666666666674
114,2014-09-21,3,1,3,0,7,0,-0.18540555555555552,-0.02624444444444445,0.0,-0.060679138888888894,0.08940538888888894,0.0054166666666666755
115,2014-09-28,2,0,2,1,3,0,-0.04221666666666668,-0.15960000000000002,-0.3333333333333333,-0.07178080555555556,0.06138955555555561,-0.011249999999999987
116,2014-10-05,2,1,5,0,7,1,0.03450666666666667,0.33238666666666666,0.06666666666666667,-0.06000430555555556,0.09962072222222226,0.00791666666666668
117,2014-10-12,3,1,5,2,5,2,-0.07553750000000001,0.18060833333333332,0.0,-0.05543680555555556,0.13849488888888892,0.03291666666666668
118,2014-10-19,4,0,1,3,1,1,-0.21531666666666668,-0.2312833333333333,-0.5,-0.04752138888888889,0.1255978055555556,-0.00874999999999999
119,2014-10-26,1,1,4,0,6,0,0.06951666666666667,0.405525,0.0,-0.04469847222222223,0.1202340555555556,-0.039999999999999994
120,2014-11-02,0,2,2,0,3,1,0.09796666666666669,0.12949999999999998,0.3333333333333333,-0.042543055555555556,0.10616238888888893,-0.04833333333333333
121,2014-11-09,6,0,4,2,7,1,-0.06257916666666666,0.04990833333333332,-0.125,-0.04815197222222222,0.07700922222222226,-0.08083333333333334
122,2014-11-16,2,1,5,1,6,1,-0.013296666666666656,0.04040666666666667,-0.1,-0.048319972222222216,0.08223322222222226,-0.09083333333333334
123,2014-11-23,2,0,6,0,4,4,-0.04566666666666666,0.182275,0.5,-0.043802888888888884,0.09034822222222225,-0.01583333333333332
124,2014-11-30,2,2,3,2,4,1,-0.1743583333333333,0.11449166666666666,-0.25,-0.04269816666666667,0.10442183333333337,-0.040833333333333326
125,2014-12-07,2,3,2,0,6,1,-0.14054999999999998,-0.06971250000000001,0.125,-0.052531499999999995,0.11341058333333336,0.0050000000000000044
126,2014-12-14,5,3,0,2,5,1,-0.081075,-0.40013333333333334,-0.08333333333333333,-0.06408966666666667,0.04015858333333337,-0.009999999999999995
127,2014-12-21,1,2,7,2,8,0,0.06344166666666667,0.23320833333333335,-0.20833333333333331,-0.05019174999999999,0.04541858333333337,-0.030833333333333324
128,2015-01-11,1,0,0,1,0,0,-0.5719,-0.7351,-1.0,-0.08585008333333333,-0.004963083333333296,-0.08083333333333333
129,2015-01-18,3,1,6,1,5,4,-0.02135,0.380775,0.375,-0.09493674999999999,-0.007438083333333301,-0.04333333333333332
130,2015-01-25,2,0,4,0,4,2,0.13359444444444446,-0.014583333333333318,0.4444444444444444,-0.0913739722222222,-0.02184641666666663,-0.03222222222222222
131,2015-02-01,4,1,4,3,5,1,-0.1619,-0.12333666666666668,-0.2333333333333333,-0.10130605555555554,-0.03917091666666663,-0.04305555555555555
132,2015-02-08,1,0,2,0,3,0,0.0193,0.0862,0.0,-0.09804638888888888,-0.0345915833333333,-0.033055555555555546
133,2015-02-15,7,0,3,3,3,4,-0.12674583333333334,-0.11048333333333334,0.16666666666666669,-0.10615430555555554,-0.06386741666666662,-0.06638888888888887
134,2015-02-22,1,1,4,0,6,0,0.03158999999999999,0.22004,0.0,-0.08555947222222221,-0.05331258333333329,-0.04138888888888888
135,2015-03-01,5,0,4,4,3,2,-0.03575,-0.11456666666666668,-0.16666666666666666,-0.07507947222222221,-0.05779799999999996,-0.07055555555555555
136,2015-03-08,6,1,3,2,7,1,-0.11025833333333333,-0.18259166666666668,-0.125,-0.07799780555555555,-0.036043833333333296,-0.0747222222222222
137,2015-03-15,4,1,2,1,5,1,-0.16188333333333335,-0.25761666666666666,0.0,-0.10053030555555556,-0.0851263333333333,-0.053888888888888875
138,2015-03-22,5,2,4,4,7,0,-0.07158125,-0.056974999999999984,-0.35416666666666663,-0.05049843055555555,-0.0173138333333333,0.010694444444444456
139,2015-03-29,5,1,7,1,11,1,-0.07287333333333332,0.025193333333333335,-0.13333333333333336,-0.055650763888888885,-0.05287199999999996,-0.04013888888888888
140,2015-04-05,3,2,2,1,5,1,-0.09605555555555556,-0.02566666666666666,0.05555555555555556,-0.07861576388888888,-0.0539803333333333,-0.07902777777777777
141,2015-04-12,7,0,5,2,8,2,-0.17034166666666667,-0.05441666666666661,0.0,-0.07945993055555556,-0.047088333333333295,-0.055694444444444435
142,2015-04-19,2,1,3,1,5,0,-0.13519444444444442,-0.02913888888888888,-0.1111111111111111,-0.09490937499999999,-0.05862222222222217,-0.06680555555555555
143,2015-04-26,1,1,3,0,4,1,0.017011111111111112,0.28271111111111114,0.3333333333333333,-0.08053368055555557,-0.01930277777777773,-0.05013888888888888
144,2015-05-03,2,1,3,2,4,0,0.1408,0.035475000000000007,-0.5,-0.06961268055555556,-0.03775927777777773,-0.10013888888888886
145,2015-05-10,2,3,3,0,8,0,0.2295583333333333,0.1408472222222222,0.0,-0.043081847222222226,-0.012217888888888844,-0.08347222222222221
146,2015-05-17,2,0,4,0,4,2,-0.024087499999999984,0.04209999999999999,0.375,-0.03446476388888888,0.010251277777777823,-0.033472222222222216
147,2015-05-24,1,2,4,1,4,2,-0.0767875,0.16385,0.125,-0.02595518055555555,0.05239794444444449,-0.020972222222222215
148,2015-05-31,3,1,3,4,2,1,-0.07625,-0.04830833333333332,-0.3333333333333333,-0.026422055555555553,0.05326461111111116,-0.018888888888888882
149,2015-06-07,1,4,5,1,9,0,0.0661875,0.1286875,-0.125,-0.012515972222222217,0.06361402777777782,-0.018055555555555547
150,2015-06-14,5,0,4,2,6,1,-0.27449375,-0.294975,-0.1875,-0.030359791666666656,0.03668319444444449,-0.042361111111111106
151,2015-06-21,6,0,6,1,11,0,-0.22959583333333333,0.1273416666666667,-0.08333333333333333,-0.036285208333333326,0.054859027777777826,-0.05069444444444443
152,2015-06-28,6,2,1,1,7,1,-0.05721333333333334,-0.04659,0.1,-0.028487097222222212,0.053113916666666705,-0.029583333333333323
153,2015-07-05,5,2,1,2,5,1,-0.08850833333333333,-0.21593333333333334,-0.25,-0.039039041666666656,0.0032494722222222603,-0.08791666666666666
154,2015-07-12,3,0,5,1,7,0,0.004093333333333326,0.18338666666666667,-0.2,-0.05270970833333333,0.018040638888888925,-0.05791666666666666
155,2015-07-19,4,0,7,2,6,3,0.110905,0.05164666666666669,-0.18333333333333335,-0.06457504166666665,0.009120583333333375,-0.07625
156,2015-07-26,2,3,2,3,4,0,-0.1255,0.049583333333333326,-0.29166666666666663,-0.07471629166666667,0.009868916666666708,-0.14291666666666664
157,2015-08-02,5,0,5,2,7,1,0.1404375,-0.08345625,-0.125,-0.052993791666666665,-0.01486170833333329,-0.16791666666666666
158,2015-08-09,4,0,4,0,4,4,0.16743750000000002,0.174475,0.5,-0.028625041666666663,0.00741662500000004,-0.08458333333333332
159,2015-08-16,7,1,4,4,8,0,0.038337500000000004,0.02662291666666668,-0.35416666666666663,-0.03141004166666666,-0.0027898333333332926,-0.1075
160,2015-08-23,3,0,2,0,4,1,-0.1769875,-0.002837499999999965,0.125,-0.021659416666666664,0.026423916666666714,-0.07625
161,2015-08-30,2,2,5,1,7,1,0.050800000000000005,0.15052500000000002,0.0,0.00638016666666667,0.028742250000000046,-0.06791666666666665
162,2015-09-06,3,1,4,1,5,2,0.038200000000000005,0.23229166666666667,0.25,0.015921500000000005,0.05663041666666672,-0.052916666666666654
163,2015-09-13,1,0,6,0,5,2,0.0344625,0.41294166666666665,0.375,0.028218583333333335,0.11951791666666671,0.00958333333333335
164,2015-09-20,5,0,7,1,7,4,-0.12976458333333332,0.14820208333333335,0.25,0.01483279166666667,0.11599945833333339,0.05458333333333335
165,2015-09-27,3,0,2,0,3,2,-0.1351111111111111,0.11888888888888889,0.4444444444444444,-0.00976881944444444,0.1227236805555556,0.11736111111111111
166,2015-10-04,2,0,8,2,7,1,0.048225000000000004,0.21029,-0.05,0.0076036805555555614,0.13879434722222225,0.14152777777777778
167,2015-10-11,5,1,1,2,4,1,-0.2134375,-0.43935833333333335,-0.20833333333333331,-0.027783819444444434,0.10320413888888894,0.13319444444444445
168,2015-10-18,4,1,5,2,7,1,-0.03925555555555555,0.012451111111111135,-0.16666666666666666,-0.048453125,0.08700175000000006,0.0665277777777778
169,2015-10-25,4,0,5,2,7,0,0.06879166666666667,0.05468333333333334,-0.3333333333333333,-0.04540770833333333,0.08980779166666672,0.06861111111111112
170,2015-11-01,3,2,7,2,6,4,0.038785416666666676,0.25994791666666667,0.14583333333333331,-0.02383041666666666,0.11608633333333337,0.07069444444444446
171,2015-11-08,3,2,7,3,5,4,0.04802625,0.31935375,-0.07500000000000001,-0.024107791666666663,0.1329692083333334,0.06319444444444446
172,2015-11-15,1,3,5,0,7,2,0.06024583333333333,0.10992500000000001,0.16666666666666666,-0.02190320833333333,0.12073254166666672,0.05486111111111112
173,2015-11-22,2,1,5,2,5,1,0.030637499999999998,0.186225,0.0,-0.02228570833333333,0.09806087500000005,0.01736111111111112
174,2015-11-29,3,0,7,0,10,0,0.180275,0.20905,0.0,0.008718250000000006,0.10414566666666672,-0.007638888888888881
175,2015-12-06,2,1,8,1,8,2,0.11060083333333333,-0.010777499999999995,-0.041666666666666685,0.03328944444444445,0.09117902777777782,-0.05625
176,2015-12-13,4,2,3,0,8,1,-0.09305625000000001,0.028750000000000015,0.0625,0.019161319444444446,0.07302502777777783,-0.04499999999999999
177,2015-12-20,4,1,3,3,3,2,-0.034055555555555554,0.012099999999999991,-0.16666666666666666,0.037099513888888894,0.11817086111111116,-0.04083333333333333
178,2015-12-27,0,0,1,0,1,0,-0.5994,0.4767,0.0,-0.01891493055555556,0.16459575000000004,-0.024166666666666663
179,2016-01-17,3,0,3,1,4,1,-0.0244,-0.10154999999999999,0.0,-0.02823409722222222,0.1489724166666667,0.009166666666666667
180,2016-01-24,3,0,6,2,5,2,-0.08528333333333334,0.07945833333333335,0.04166666666666667,-0.040640972222222224,0.13092345833333338,-0.001249999999999997
