,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Title,Link,Headline,Article,Source
2759,2759.0,2759.0,2759.0,2759.0,2759.0,2759.0,2759.0,2759.0,2759.0,2759.0,2759.0,2016-02-03,"2016 critical for structural changes, says ACP chief",https://hydrocarbonscolombia.com/article/2016-critical-for-structural-changes-says-acp-chief/,The president of the Colombian Petroleum Association (ACP) Francisco José Lloreda sees 2016 as a critical year for structural changes that will make Colombia more competitive. High State take and soaring transportation costs must be addressed.,The president of the Colombian Petroleum Association (ACP) Francisco José Lloreda sees 2016 as a critical year for structural changes that will make Colombia more competitive. High State take and soaring transportation costs must be addressed.,Hydrocarbons
2760,2760.0,2760.0,2760.0,2760.0,2760.0,2760.0,2760.0,2760.0,2760.0,2760.0,2760.0,2016-02-03,The evolution of Ecopetrol’s exploration budget,https://hydrocarbonscolombia.com/article/the-evolution-of-ecopetrols-exploration-budget/,"The Colombian Chamber of Oil Goods and Services (Campetrol) published an analysis of how Ecopetrol’s (NYSE:EC) exploration budget has shifted to market conditions over the last several years, and urged the NOC to step up exploratory efforts and spending.","The Colombian Chamber of Oil Goods and Services (Campetrol) published an analysis of how Ecopetrol’s (NYSE:EC) exploration budget has shifted to market conditions over the last several years, and urged the NOC to step up exploratory efforts and spending.",Hydrocarbons
2761,2761.0,2761.0,2761.0,2761.0,2761.0,2761.0,2761.0,2761.0,2761.0,2761.0,2761.0,2016-02-02,Reficar: Attention turns to CB&I,https://hydrocarbonscolombia.com/article/reficar-attention-turns-to-cbi/,"The blame game is in full effect, and now the General Controller has said the Cartagena Refinery contractor charged with the cost laden modernization project CB&I (NYSE:CBI) is looking to pull out of Colombia without passing over documents requested by the control entity in an audit of the project.","The blame game is in full effect, and now the General Controller has said the Cartagena Refinery contractor charged with the cost laden modernization project CB&I (NYSE:CBI) is looking to pull out of Colombia without passing over documents requested by the control entity in an audit of the project.",Hydrocarbons
2762,2762.0,2762.0,2762.0,2762.0,2762.0,2762.0,2762.0,2762.0,2762.0,2762.0,2762.0,2016-02-02,Zamora: Get ready for the new age of oil,https://hydrocarbonscolombia.com/article/zamora-get-ready-for-the-new-age-of-oil/,"Former head of the National Hydrocarbons Agency (ANH) and now a university professor in Scotland, Armando Zamora says that communities, the government and the industry must be clear that the oil bonanza has ended, and that we are entering “the third age of oil”.","Former head of the National Hydrocarbons Agency (ANH) and now a university professor in Scotland, Armando Zamora says that communities, the government and the industry must be clear that the oil bonanza has ended, and that we are entering “the third age of oil”.",Hydrocarbons
2763,2763.0,2763.0,2763.0,2763.0,2763.0,2763.0,2763.0,2763.0,2763.0,2763.0,2763.0,2016-02-02,UPDATED Dismal exploration numbers for 2015,https://hydrocarbonscolombia.com/article/updated-dismal-exploration-numbers-for-2015/,"Figures from the National Hydrocarbons Agency (ANH) confirm what many have said since the middle of last year: 2015 was a dreary year for exploration. But as if the drop in numbers was not enough, the success rate of these wells fell even further.","Figures from the National Hydrocarbons Agency (ANH) confirm what many have said since the middle of last year: 2015 was a dreary year for exploration. But as if the drop in numbers was not enough, the success rate of these wells fell even further.",Hydrocarbons
2764,2764.0,2764.0,2764.0,2764.0,2764.0,2764.0,2764.0,2764.0,2764.0,2764.0,2764.0,2016-02-01,Gran Tierra CEO talks consolidation,https://hydrocarbonscolombia.com/article/gran-tierra-ceo-talks-consolidation/,"Gran Tierra Energy (TSX:GTE) CEO Gary Guidry reaffirmed the operator’s focus on Colombia, and said that with low prices many projects will no longer be viable, presenting an opportunity for firms with a low cost structure. He also emphasized the importance of oil infrastructure.","Gran Tierra Energy (TSX:GTE) CEO Gary Guidry reaffirmed the operator’s focus on Colombia, and said that with low prices many projects will no longer be viable, presenting an opportunity for firms with a low cost structure. He also emphasized the importance of oil infrastructure.",Hydrocarbons
2765,2765.0,2765.0,2765.0,2765.0,2765.0,2765.0,2765.0,2765.0,2765.0,2765.0,2765.0,2016-02-01,Fuel prices drop in February,https://hydrocarbonscolombia.com/article/fuel-prices-drop-in-february/,"The Ministry of Mines and Energy has lowered fuel prices in February, and highlighted the falling fuel prices over the last year.","The Ministry of Mines and Energy has lowered fuel prices in February, and highlighted the falling fuel prices over the last year.",Hydrocarbons
2766,2766.0,2766.0,2766.0,2766.0,2766.0,2766.0,2766.0,2766.0,2766.0,2766.0,2766.0,2016-02-01,USO on Reficar: We told you so,https://hydrocarbonscolombia.com/article/uso-on-reficar-we-told-you-so/,"The USO welcomed the recent report from the General Controller which questioned the budget overruns in the modernization of the Cartagena Refinery (Reficar), saying that it proves their concerns were warranted and that the outsourcing model is bringing harm to the nation. Meanwhile, workers in two different instances have their own accusations against the union.","The USO welcomed the recent report from the General Controller which questioned the budget overruns in the modernization of the Cartagena Refinery (Reficar), saying that it proves their concerns were warranted and that the outsourcing model is bringing harm to the nation. Meanwhile, workers in two different instances have their own accusations against the union.",Hydrocarbons
2767,2767.0,2767.0,2767.0,2767.0,2767.0,2767.0,2767.0,2767.0,2767.0,2767.0,2767.0,2016-02-01,MinMinas signs resolution to expand gas infrastructure,https://hydrocarbonscolombia.com/article/minminas-signs-resolution-to-expand-gas-infrastructure/,The Minister of Mines and Energy (MinMinas) Tomás González sent a letter to the mayors and governors of the Caribbean coast detailing a resolution from the ministry that he says will help expand existing infrastructure and deal with the region’s natural gas supply issues,The Minister of Mines and Energy (MinMinas) Tomás González sent a letter to the mayors and governors of the Caribbean coast detailing a resolution from the ministry that he says will help expand existing infrastructure and deal with the region’s natural gas supply issues,Hydrocarbons
2768,2768.0,2768.0,2768.0,2768.0,2768.0,2768.0,2768.0,2768.0,2768.0,2768.0,2768.0,2016-01-28,Everybody is an expert on Reficar,https://hydrocarbonscolombia.com/article/everybody-is-an-expert-on-reficar/,"In the days since the release of the General Controller’s report on the cost overruns associated with the modernization of the Cartagena Refinery (Reficar), the revelations have caused many to take to the media with their own interpretation of the events and what it means. We share some of the more notable ones.","In the days since the release of the General Controller’s report on the cost overruns associated with the modernization of the Cartagena Refinery (Reficar), the revelations have caused many to take to the media with their own interpretation of the events and what it means. We share some of the more notable ones.",Hydrocarbons
2769,2769.0,2769.0,2769.0,2769.0,2769.0,2769.0,2769.0,2769.0,2769.0,2769.0,2769.0,2016-01-28,Colombia seventh most costly oil producer in the world,https://hydrocarbonscolombia.com/article/colombia-seventh-most-costly-oil-producer-in-the-world/,"The Chamber of Oil Goods and Services (Campetrol) has published a graph which shows the average production cost per barrel of crude of the world’s largest 20 oil producers, Colombia’s average cost is US$35.30/barrel. This makes it the seventh most expensive producer.","The Chamber of Oil Goods and Services (Campetrol) has published a graph which shows the average production cost per barrel of crude of the world’s largest 20 oil producers, Colombia’s average cost is US$35.30/barrel. This makes it the seventh most expensive producer.",Hydrocarbons
2770,2770.0,2770.0,2770.0,2770.0,2770.0,2770.0,2770.0,2770.0,2770.0,2770.0,2770.0,2016-01-27,Is Colombian production already underwater?,https://hydrocarbonscolombia.com/article/is-colombian-production-already-underwater/,Speculation has risen in the local press that the high proportion of heavy crude in Colombia and Venezuela means that already operators are selling oil below the cost of producing it.,Speculation has risen in the local press that the high proportion of heavy crude in Colombia and Venezuela means that already operators are selling oil below the cost of producing it.,Hydrocarbons
2771,2771.0,2771.0,2771.0,2771.0,2771.0,2771.0,2771.0,2771.0,2771.0,2771.0,2771.0,2016-01-27,Controller releases report on Reficar: US$4B in cost over runs,https://hydrocarbonscolombia.com/article/controller-releases-report-on-reficar-us4b-in-cost-over-runs/,"The General Controller has released a 200 page report on the cost overruns incurred in modernizing the Cartagena Refinery, and accused Ecopetrol (NYSE:EC) of spending US$4.02B more than the original budget.","The General Controller has released a 200 page report on the cost overruns incurred in modernizing the Cartagena Refinery, and accused Ecopetrol (NYSE:EC) of spending US$4.02B more than the original budget.",Hydrocarbons
2772,2772.0,2772.0,2772.0,2772.0,2772.0,2772.0,2772.0,2772.0,2772.0,2772.0,2772.0,2016-01-27,"Historic profits mean continued obligation for oil companies, says Casanare rep",https://hydrocarbonscolombia.com/article/historic-profits-mean-continued-obligation-for-oil-companies-says-casanare-rep/,"Outspoken Casanare congressional representative Jorge Camilo Abril warned the Colombian Petroleum Associations (ACP) that since oil companies benefited for nearly 15 years from oil prices around US$100/barrel, the high profits should mean they increase their investments in hard times.","Outspoken Casanare congressional representative Jorge Camilo Abril warned the Colombian Petroleum Associations (ACP) that since oil companies benefited for nearly 15 years from oil prices around US$100/barrel, the high profits should mean they increase their investments in hard times.",Hydrocarbons
2773,2773.0,2773.0,2773.0,2773.0,2773.0,2773.0,2773.0,2773.0,2773.0,2773.0,2773.0,2016-01-26,GTE first out of the gate with reserves data for YE 2015,https://hydrocarbonscolombia.com/article/gte-first-out-of-the-gate-with-reserves-data-for-ye-2015/,"Theoretically, lower oil prices mean some resources will cease to be economically viable and will have to be written down. “How much will be written down?”is a question that we frequently get asked. Gran Tierra (TSX:GTE) gives us first look, although it is a special case.","Theoretically, lower oil prices mean some resources will cease to be economically viable and will have to be written down. “How much will be written down?”is a question that we frequently get asked. Gran Tierra (TSX:GTE) gives us first look, although it is a special case.",Hydrocarbons
2774,2774.0,2774.0,2774.0,2774.0,2774.0,2774.0,2774.0,2774.0,2774.0,2774.0,2774.0,2016-01-26,"CSR Summary: ACP details spending, while cuts loom",https://hydrocarbonscolombia.com/article/csr-summary-acp-details-spending-while-cuts-loom/,"The Colombian Petroleum Association (ACP) has released a report on its members’ spending on Corporate Social Responsibility (CSR) programs, but budget cuts for social programs loom for 2016. These and other CSR related stories in our periodic summary.","The Colombian Petroleum Association (ACP) has released a report on its members’ spending on Corporate Social Responsibility (CSR) programs, but budget cuts for social programs loom for 2016. These and other CSR related stories in our periodic summary.",Hydrocarbons
2775,2775.0,2775.0,2775.0,2775.0,2775.0,2775.0,2775.0,2775.0,2775.0,2775.0,2775.0,2016-01-25,USO: Ecopetrol uses oil crisis to cut worker rights,https://hydrocarbonscolombia.com/article/uso-ecopetrol-uses-oil-crisis-to-cut-worker-rights/,"The USO said that its presence has been critical to support community residents in Monterrey, Aguazul and Tauramena who are protesting Ecopetrol’s decision to eliminate transportation for contractor workers, which it says is another sign of the NOC using the oil price crisis as an excuse to weaken worker rights.","The USO said that its presence has been critical to support community residents in Monterrey, Aguazul and Tauramena who are protesting Ecopetrol’s decision to eliminate transportation for contractor workers, which it says is another sign of the NOC using the oil price crisis as an excuse to weaken worker rights.",Hydrocarbons
2776,2776.0,2776.0,2776.0,2776.0,2776.0,2776.0,2776.0,2776.0,2776.0,2776.0,2776.0,2016-01-25,Following major indices but still at a discount,https://hydrocarbonscolombia.com/article/following-major-indices-but-still-at-a-discount/,"We extended our quarterly analysis of Colombia Committed stocks from December 31, 2015 to January 20, 2016 so we could capture any significant movement due to the deeper slide in oil prices so far this year as well as Pacific E&P’s (TSX:PRE) roller coaster this month.","We extended our quarterly analysis of Colombia Committed stocks from December 31, 2015 to January 20, 2016 so we could capture any significant movement due to the deeper slide in oil prices so far this year as well as Pacific E&P’s (TSX:PRE) roller coaster this month.",Hydrocarbons
2777,2777.0,2777.0,2777.0,2777.0,2777.0,2777.0,2777.0,2777.0,2777.0,2777.0,2777.0,2016-01-25,Senate president continues crusade again fuel tax,https://hydrocarbonscolombia.com/article/senate-president-continues-crusade-again-fuel-tax/,Senate President Luis Fernando Velasco has again called on the government to lower prices and accept a court ruling from December 2015 which deemed a fuel price stabilization tax from the last tax reform was not properly vetted. He says it would lower the fuel prices by CoP$1000 (US$0.30).,Senate President Luis Fernando Velasco has again called on the government to lower prices and accept a court ruling from December 2015 which deemed a fuel price stabilization tax from the last tax reform was not properly vetted. He says it would lower the fuel prices by CoP$1000 (US$0.30).,Hydrocarbons
2778,2778.0,2778.0,2778.0,2778.0,2778.0,2778.0,2778.0,2778.0,2778.0,2778.0,2778.0,2016-01-25,Maybe I should have stayed on vacation,https://hydrocarbonscolombia.com/article/maybe-i-should-have-stayed-on-vacation/,I have been back from holidays for less than two weeks; we resumed normal HCC publishing on the 11th of January.,I have been back from holidays for less than two weeks; we resumed normal HCC publishing on the 11th of January.,Hydrocarbons
2779,2779.0,2779.0,2779.0,2779.0,2779.0,2779.0,2779.0,2779.0,2779.0,2779.0,2779.0,2016-01-21,New proposal for Meta Refinery,https://hydrocarbonscolombia.com/article/new-proposal-for-meta-refinery/,A proposed Meta Refinery has received a new boost as a Colombian-Dominican-Korean Consortium has made a proposal to build the plant with technology specially designed for heavy crude and at a significantly lower price than a previous proposal.,A proposed Meta Refinery has received a new boost as a Colombian-Dominican-Korean Consortium has made a proposal to build the plant with technology specially designed for heavy crude and at a significantly lower price than a previous proposal.,Hydrocarbons
2780,2780.0,2780.0,2780.0,2780.0,2780.0,2780.0,2780.0,2780.0,2780.0,2780.0,2780.0,2016-01-20,The Mystery of Ecopetrol’s 2016 Objective,https://hydrocarbonscolombia.com/article/the-mystery-of-ecopetrols-2016-objective/,"Eye on EcopetrolEither Ecopetrol (NYSE:EC) CEO Juan Carlos Echeverry is ‘sandbagging’ his board or the NOC is preparing for some steep production declines in 2016. Otherwise, our calculations make it hard to explain a 755 mboed production target.","Eye on EcopetrolEither Ecopetrol (NYSE:EC) CEO Juan Carlos Echeverry is ‘sandbagging’ his board or the NOC is preparing for some steep production declines in 2016. Otherwise, our calculations make it hard to explain a 755 mboed production target.",Hydrocarbons
2781,2781.0,2781.0,2781.0,2781.0,2781.0,2781.0,2781.0,2781.0,2781.0,2781.0,2781.0,2016-01-20,"Environmental Summary: Bogotá air quality, protection measures",https://hydrocarbonscolombia.com/article/environmental-summary-bogota-air-quality-protection-measures/,"Ecopetrol (NYSE:EC), through its laboratories with the Colombian Petroleum Institute (ICP) is launching a study of Bogotá’s air quality, while the Senate has voted to protect wetlands and high mountain tundra. These and other environmental stories in our periodic summary.","Ecopetrol (NYSE:EC), through its laboratories with the Colombian Petroleum Institute (ICP) is launching a study of Bogotá’s air quality, while the Senate has voted to protect wetlands and high mountain tundra. These and other environmental stories in our periodic summary.",Hydrocarbons
2782,2782.0,2782.0,2782.0,2782.0,2782.0,2782.0,2782.0,2782.0,2782.0,2782.0,2782.0,2016-01-20,Ecopetrol problems in Barrancabermeja continue,https://hydrocarbonscolombia.com/article/ecopetrol-problems-in-barrancabermeja-continue/,"USO affiliated workers at the Barrancabermeja have put up the greatest resistance to Ecopetrol’s (NYSE:EC) cost cutting measures, with a continued run of protests and blockades affecting the area since mid-December. An unstructured dialogue continues for now.","USO affiliated workers at the Barrancabermeja have put up the greatest resistance to Ecopetrol’s (NYSE:EC) cost cutting measures, with a continued run of protests and blockades affecting the area since mid-December. An unstructured dialogue continues for now.",Hydrocarbons
2783,2783.0,2783.0,2783.0,2783.0,2783.0,2783.0,2783.0,2783.0,2783.0,2783.0,2783.0,2016-01-19,CSR Summary: Ecopetrol the road builder,https://hydrocarbonscolombia.com/article/csr-summary-ecopetrol-the-road-builder/,"Ecopetrol has unveiled a number of different road and small infrastructure projects, as well as a “bio-health park” and aqueduct. These and other Corporate Social Responsibility (CSR) related stories in our periodic summary.","Ecopetrol has unveiled a number of different road and small infrastructure projects, as well as a “bio-health park” and aqueduct. These and other Corporate Social Responsibility (CSR) related stories in our periodic summary.",Hydrocarbons
2784,2784.0,2784.0,2784.0,2784.0,2784.0,2784.0,2784.0,2784.0,2784.0,2784.0,2784.0,2016-01-19,Not so benign neglect: Fracking losing ground in the press,https://hydrocarbonscolombia.com/article/not-so-benign-neglect-fracking-losing-ground-in-the-press/,"We have not published our ‘Fracker Tracker’ since early December when news of ExxonMobil’s (NYSE:XOM) application for permission to frack and the signing of an unconventional contract with ConocoPhillips (NYSE:COP) and Canacol (TSX:CNE) had pushed positive press reports to heights not seen for some time. However, this positive press has melted away as the graph shows.","We have not published our ‘Fracker Tracker’ since early December when news of ExxonMobil’s (NYSE:XOM) application for permission to frack and the signing of an unconventional contract with ConocoPhillips (NYSE:COP) and Canacol (TSX:CNE) had pushed positive press reports to heights not seen for some time. However, this positive press has melted away as the graph shows.",Hydrocarbons
2785,2785.0,2785.0,2785.0,2785.0,2785.0,2785.0,2785.0,2785.0,2785.0,2785.0,2785.0,2016-01-18,The political manipulations of Colombia’s fuel pricing policy,https://hydrocarbonscolombia.com/article/the-political-manipulations-of-colombias-fuel-pricing-policy/,Every month the Ministry of Mines and Energy (MinMinas) publishes the prices of fuel and every month there is a chorus of criticism calling for lower prices.,Every month the Ministry of Mines and Energy (MinMinas) publishes the prices of fuel and every month there is a chorus of criticism calling for lower prices.,Hydrocarbons
2786,2786.0,2786.0,2786.0,2786.0,2786.0,2786.0,2786.0,2786.0,2786.0,2786.0,2786.0,2016-01-18,"Today Isagen, tomorrow Ecopetrol, says USO",https://hydrocarbonscolombia.com/article/today-isagen-tomorrow-ecopetrol-says-uso/,"The government’s sale of its stake in electrical energy generator Isagen shows that its strategy of selling off important national assets is moving forward, says the USO, warning that Ecopetrol (NYSE:EC) will be the next on the list, so the union is calling for national protests.","The government’s sale of its stake in electrical energy generator Isagen shows that its strategy of selling off important national assets is moving forward, says the USO, warning that Ecopetrol (NYSE:EC) will be the next on the list, so the union is calling for national protests.",Hydrocarbons
2787,2787.0,2787.0,2787.0,2787.0,2787.0,2787.0,2787.0,2787.0,2787.0,2787.0,2787.0,2016-01-18,Is Reficar too big for its own good?,https://hydrocarbonscolombia.com/article/is-reficar-too-big-for-its-own-good/,"A staff reporter with a national paper gives his colorful account of touring the Cartagena Refinery (Reficar) after its long delayed launch and says that to his layman’s perspective, Reficar might be too big for its own good.","A staff reporter with a national paper gives his colorful account of touring the Cartagena Refinery (Reficar) after its long delayed launch and says that to his layman’s perspective, Reficar might be too big for its own good.",Hydrocarbons
2788,2788.0,2788.0,2788.0,2788.0,2788.0,2788.0,2788.0,2788.0,2788.0,2788.0,2788.0,2016-01-13,Campetrol gears up for a complicated 2016,https://hydrocarbonscolombia.com/article/campetrol-gears-up-for-a-complicated-2016/,"The service industry and members of the Colombian Chamber of Oil Goods and Services (Campetrol) have suffered over the last year, with 38 service firms filing for bankruptcy protection and 40,000 jobs lost. Its president Ruben Dario Lizarralde urged Ecopetrol (NYSE:EC) to continue exploring for the good of the country.","The service industry and members of the Colombian Chamber of Oil Goods and Services (Campetrol) have suffered over the last year, with 38 service firms filing for bankruptcy protection and 40,000 jobs lost. Its president Ruben Dario Lizarralde urged Ecopetrol (NYSE:EC) to continue exploring for the good of the country.",Hydrocarbons
2789,2789.0,2789.0,2789.0,2789.0,2789.0,2789.0,2789.0,2789.0,2789.0,2789.0,2789.0,2016-01-13,What will happen with oil prices this low?,https://hydrocarbonscolombia.com/article/what-will-happen-with-oil-prices-this-low/,"The headlines this week scream “Oil hits US$30!” noting that this was the first time this had happened in 12 years. There are lots of ‘oil prices’ but the benchmark most used by Colombian E&P producers, Brent, did indeed finish Tuesday at US$30.72 and closed today at US$30.26. The tendencies are worrying.","The headlines this week scream “Oil hits US$30!” noting that this was the first time this had happened in 12 years. There are lots of ‘oil prices’ but the benchmark most used by Colombian E&P producers, Brent, did indeed finish Tuesday at US$30.72 and closed today at US$30.26. The tendencies are worrying.",Hydrocarbons
2790,2790.0,2790.0,2790.0,2790.0,2790.0,2790.0,2790.0,2790.0,2790.0,2790.0,2790.0,2016-01-12,CSR Summary: Casanare Activity,https://hydrocarbonscolombia.com/article/csr-summary-casanare-activity/,"Casanare produces much oil and as a result, is also a focus for corporate social responsibility (CSR) projects, as well as repeated industry/community conflicts. To finish off 2015 and start the new year, we review a number of stories in our periodic summary.","Casanare produces much oil and as a result, is also a focus for corporate social responsibility (CSR) projects, as well as repeated industry/community conflicts. To finish off 2015 and start the new year, we review a number of stories in our periodic summary.",Hydrocarbons
2791,2791.0,2791.0,2791.0,2791.0,2791.0,2791.0,2791.0,2791.0,2791.0,2791.0,2791.0,2016-01-11,Echeverry details the road ahead in 2016 for ECP,https://hydrocarbonscolombia.com/article/echeverry-details-the-road-ahead-in-2016-for-ecp/,"“Cash is King” says Ecopetrol (NYSE:EC) president Juan Caros Echeverry about the outlook for 2016. Apart from keeping a firm control on its costs, the NOC is also looking to both sell participation in some offshore blocks and acquire shares of blocks in foreign waters.","“Cash is King” says Ecopetrol (NYSE:EC) president Juan Caros Echeverry about the outlook for 2016. Apart from keeping a firm control on its costs, the NOC is also looking to both sell participation in some offshore blocks and acquire shares of blocks in foreign waters.",Hydrocarbons
2792,2792.0,2792.0,2792.0,2792.0,2792.0,2792.0,2792.0,2792.0,2792.0,2792.0,2792.0,2016-01-11,Senate president targets fuel tax amidst potential increase,https://hydrocarbonscolombia.com/article/senate-president-targets-fuel-tax-amidst-potential-increase/,"Senate President Luis Fernando Velasco has called on the government to eliminate the fuel tax to benefit the average consumer, while an expert panel convened to study the matter has recommended doubling it.","Senate President Luis Fernando Velasco has called on the government to eliminate the fuel tax to benefit the average consumer, while an expert panel convened to study the matter has recommended doubling it.",Hydrocarbons
2793,2793.0,2793.0,2793.0,2793.0,2793.0,2793.0,2793.0,2793.0,2793.0,2793.0,2793.0,2016-01-11,USO calls for national strike,https://hydrocarbonscolombia.com/article/uso-calls-for-national-strike/,"The USO kicked off the new year by denouncing the policies of President Juan Manuel Santos and warned again that there are plans to hand over Ecopetrol’s (NYSE:EC) assets to private multinationals. A broad-scale national strike should be planned immediately, the union said.","The USO kicked off the new year by denouncing the policies of President Juan Manuel Santos and warned again that there are plans to hand over Ecopetrol’s (NYSE:EC) assets to private multinationals. A broad-scale national strike should be planned immediately, the union said.",Hydrocarbons
2794,2794.0,2794.0,2794.0,2794.0,2794.0,2794.0,2794.0,2794.0,2794.0,2794.0,2794.0,2015-12-21,"2015: The Good, the Bad and the Ugly (and the sequel)",https://hydrocarbonscolombia.com/article/2015-the-good-the-bad-and-the-ugly-and-the-sequel/,This year had its fair share of all three (cue the Ennio Morricone theme in the background) although it is harder to find the good than it is to find the ugly. This is a personal wrap-up of the year about to end and a look ahead at what might happen in 2016.,This year had its fair share of all three (cue the Ennio Morricone theme in the background) although it is harder to find the good than it is to find the ugly. This is a personal wrap-up of the year about to end and a look ahead at what might happen in 2016.,Hydrocarbons
2795,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2795.0,2015-12-16,Equion cutting costs too,https://hydrocarbonscolombia.com/article/equion-cutting-costs-too/,Equion Energy president María Victoria Riaño said that the company is passing through a complex moment and is finishing a round of layoffs to cut costs. She also lamented the slow progress and community problems that prevented seismic exploration during the boom times when prices were high.,Equion Energy president María Victoria Riaño said that the company is passing through a complex moment and is finishing a round of layoffs to cut costs. She also lamented the slow progress and community problems that prevented seismic exploration during the boom times when prices were high.,Hydrocarbons
2796,2796.0,2796.0,2796.0,2796.0,2796.0,2796.0,2796.0,2796.0,2796.0,2796.0,2796.0,2015-12-16,Ecopetrol slashes 2016 investment by 40%,https://hydrocarbonscolombia.com/article/ecopetrol-slashes-2016-investment-by-40/,"Ecopetrol (NYSE:EC) says that it will deepen its spending cuts and austerity program and reduce its investments in 2016 to US$4.8B, in a plan that looks to keep production at a similar level of 2015.","Ecopetrol (NYSE:EC) says that it will deepen its spending cuts and austerity program and reduce its investments in 2016 to US$4.8B, in a plan that looks to keep production at a similar level of 2015.",Hydrocarbons
2797,2797.0,2797.0,2797.0,2797.0,2797.0,2797.0,2797.0,2797.0,2797.0,2797.0,2797.0,2015-12-15,"CSR Summary: Promigás, Ecopetrol recognized",https://hydrocarbonscolombia.com/article/csr-summary-promigas-ecopetrol-recognized/,"Both Promigás and Ecopetrol (NYSE:EC) have received recognition for community programs and innovation, while the NOC says it has also successfully finished a number of Corporate Social Responsibility (CSR) programs in Huila and Nariño. These and other stories on CSR in our periodic summary.","Both Promigás and Ecopetrol (NYSE:EC) have received recognition for community programs and innovation, while the NOC says it has also successfully finished a number of Corporate Social Responsibility (CSR) programs in Huila and Nariño. These and other stories on CSR in our periodic summary.",Hydrocarbons
2798,2798.0,2798.0,2798.0,2798.0,2798.0,2798.0,2798.0,2798.0,2798.0,2798.0,2798.0,2015-12-15,"Environmental Summary: Deforestation, eco-conflict in Casanare",https://hydrocarbonscolombia.com/article/environmental-summary-deforestation-eco-conflict-in-casanare/,"Illegal mining and the clearing of lands for grazing has been fingered as a main cause for deforestation, while in Casanare a number of community conflicts are brewing over environmental issues. These and other environmental stories in our periodic summary.","Illegal mining and the clearing of lands for grazing has been fingered as a main cause for deforestation, while in Casanare a number of community conflicts are brewing over environmental issues. These and other environmental stories in our periodic summary.",Hydrocarbons
2799,2799.0,2799.0,2799.0,2799.0,2799.0,2799.0,2799.0,2799.0,2799.0,2799.0,2799.0,2015-12-15,Natural gas formula agreement has fine print,https://hydrocarbonscolombia.com/article/natural-gas-formula-agreement-has-fine-print/,"After much fanfare the Minister of Mines and Energy Tomás González announced that authorities had reached an agreement with lawmakers and industry delegates from the Caribbean coast that would mean no new price increases for natural gas, to the dismay of gas producers. But now it emerges that the magic formula is in fact, optional.","After much fanfare the Minister of Mines and Energy Tomás González announced that authorities had reached an agreement with lawmakers and industry delegates from the Caribbean coast that would mean no new price increases for natural gas, to the dismay of gas producers. But now it emerges that the magic formula is in fact, optional.",Hydrocarbons
2800,2800.0,2800.0,2800.0,2800.0,2800.0,2800.0,2800.0,2800.0,2800.0,2800.0,2800.0,2015-12-14,USO accuses ECP of weakening Reficar safety measures,https://hydrocarbonscolombia.com/article/uso-accuses-ecp-of-weakening-reficar-safety-measures/,"The USO has taken up a new argument to criticize Ecopetrol (NYSE:EC), now accusing the NOC of weakening safety controls and covering up injuries and fatalities during the modernization process.","The USO has taken up a new argument to criticize Ecopetrol (NYSE:EC), now accusing the NOC of weakening safety controls and covering up injuries and fatalities during the modernization process.",Hydrocarbons
2801,2801.0,2801.0,2801.0,2801.0,2801.0,2801.0,2801.0,2801.0,2801.0,2801.0,2801.0,2015-12-14,OK So Ecopetrol really is beating its global peers,https://hydrocarbonscolombia.com/article/ok-so-ecopetrol-really-is-beating-its-global-peers/,In our analysis of Ecopetrol’s 3Q15 results we reported that CEO Juan Carlos Echeverry had said the NOC was outperforming its global peers.,In our analysis of Ecopetrol’s 3Q15 results we reported that CEO Juan Carlos Echeverry had said the NOC was outperforming its global peers.,Hydrocarbons
2802,2802.0,2802.0,2802.0,2802.0,2802.0,2802.0,2802.0,2802.0,2802.0,2802.0,2802.0,2015-12-14,Diesel use expected to rise in 2016 for energy generation,https://hydrocarbonscolombia.com/article/diesel-use-expected-to-rise-in-2016-for-energy-generation/,"Shortfalls in the supply of natural gas and drought due to El Niño weather could mean that thermal electrical generators will have to increase their use of diesel to generate energy, says a report.","Shortfalls in the supply of natural gas and drought due to El Niño weather could mean that thermal electrical generators will have to increase their use of diesel to generate energy, says a report.",Hydrocarbons
2803,2803.0,2803.0,2803.0,2803.0,2803.0,2803.0,2803.0,2803.0,2803.0,2803.0,2803.0,2015-12-10,Controller turns attention to Reficar costs,https://hydrocarbonscolombia.com/article/controller-turns-attention-to-reficar-costs/,"In his annual account rendering the General Controller (CGR) Edgardo Maya Villazón said that cost over-runs associated with the modernization of the Cartagena Refinery (Reficar) are one of his main concerns, and that the entity will soon release a report on its findings so far.","In his annual account rendering the General Controller (CGR) Edgardo Maya Villazón said that cost over-runs associated with the modernization of the Cartagena Refinery (Reficar) are one of his main concerns, and that the entity will soon release a report on its findings so far.",Hydrocarbons
